HOLOGRAM NUMBER,OBJECT NUMBER,X POSITION (m),Y POSITION (m),Z POSITION (m),NUMBER OF VOXEL
8,38,1.30842513e-04,5.63590111e-05,2.85695241e-05,1202
8,39,8.15375915e-06,7.24037891e-05,2.75062248e-05,383
8,40,1.27976135e-04,3.05407302e-05,2.95500413e-05,213
8,41,1.05570289e-04,3.81755963e-05,3.54507210e-05,877
8,42,5.44936993e-05,8.60151849e-05,3.63937761e-05,498
8,43,2.59006501e-05,1.28577478e-04,3.75776581e-05,1111
8,44,1.10222689e-04,3.45933840e-05,3.84349805e-05,345
8,45,9.04605113e-05,5.28732235e-05,3.90946770e-05,470
8,46,4.18509371e-05,1.32998059e-04,4.18914569e-05,1685
8,47,1.08489156e-04,2.27937744e-05,4.15156646e-05,612
8,48,7.28022278e-05,5.22043629e-05,4.07078805e-05,125
8,49,5.74017758e-05,8.71614466e-05,4.06141044e-05,98
8,50,6.40943617e-05,1.33213602e-04,4.48880564e-05,726
8,51,5.10404352e-05,6.38619531e-05,4.36448718e-05,86
8,52,1.43184398e-05,5.33736384e-05,4.52109671e-05,622
8,53,7.60056500e-05,5.49821198e-05,4.63368451e-05,882
8,54,1.96449819e-05,5.61579582e-05,4.41960583e-05,150
8,55,7.11636749e-05,5.34320206e-05,4.62112330e-05,806
8,56,1.15949362e-04,4.13295311e-05,4.84813099e-05,1717
8,57,2.91680735e-05,2.14322372e-05,4.74747576e-05,115
8,58,1.56537772e-05,2.99155599e-05,4.89816302e-05,962
8,59,4.44347679e-05,1.04931431e-04,5.10081045e-05,545
8,60,1.78593164e-05,7.10255554e-05,5.11168400e-05,171
8,61,1.13155496e-04,2.48025844e-05,5.18213492e-05,317
8,62,1.37810610e-04,1.14391165e-04,5.24994539e-05,291
8,63,1.09778397e-04,1.32314904e-04,5.17748558e-05,31
8,64,3.34621946e-05,8.99970037e-05,5.36917905e-05,661
8,65,5.03205883e-05,9.03865221e-05,5.30460929e-05,284
8,66,9.16412391e-05,1.17961732e-04,5.50913646e-05,33
8,67,7.41605909e-05,1.23922509e-04,5.55580118e-05,205
8,68,4.44360085e-05,1.25398030e-04,5.80574815e-05,2321
8,69,5.42269627e-05,1.13790411e-05,5.66365670e-05,133
8,70,9.22383770e-05,1.14339091e-05,5.88564108e-05,487
8,71,9.53006474e-06,3.80241472e-05,5.78413383e-05,245
8,72,6.48793284e-05,5.02560542e-05,5.92440738e-05,251
8,73,5.21724432e-05,2.39384153e-05,6.14533565e-05,397
8,74,8.69214782e-05,6.83312610e-05,6.17155310e-05,382
8,75,1.15774332e-04,2.60325378e-05,6.22110310e-05,334
8,76,6.98012009e-05,6.21075087e-05,6.25129032e-05,568
8,77,3.98286320e-05,2.79002597e-05,6.25802422e-05,342
8,78,1.43930656e-05,1.01000944e-04,6.26212277e-05,521
8,79,4.93541738e-05,1.04082043e-04,6.24142267e-05,82
8,80,4.22382936e-06,8.52691010e-05,6.28564812e-05,89
8,81,6.66681153e-05,8.76419144e-05,6.24907625e-05,58
8,82,5.60608132e-05,1.03153216e-04,6.30941067e-05,213
9,1,2.60258075e-05,2.70842120e-05,3.85497424e-06,4551
9,2,4.57467922e-06,5.81834611e-05,3.38742836e-07,172
9,3,3.27713201e-06,6.07408401e-05,4.47143719e-07,334
9,4,8.54698956e-05,6.09421331e-05,3.75131265e-07,260
9,5,8.19448906e-05,6.77356657e-05,2.73036335e-06,4433
9,6,8.83709217e-05,7.68152240e-05,2.82676922e-07,135
9,7,2.33812079e-05,8.35962201e-05,1.35502617e-07,44
9,8,2.01867751e-05,8.63292298e-05,4.13196176e-07,126
9,9,1.16423535e-05,1.07387961e-04,2.82733254e-06,932
9,10,5.46102419e-05,1.10081783e-04,5.11922167e-07,533
9,11,1.89546281e-05,1.14526003e-04,3.97583881e-06,7298
9,12,9.95132796e-05,1.17083415e-04,3.96101484e-07,276
9,13,1.09163004e-04,1.18637232e-04,2.65777317e-06,2291
9,14,4.80647650e-05,1.19358279e-04,0.00000000e+00,16
9,15,9.75408111e-05,1.19951896e-04,3.54180884e-07,208
9,16,3.97167514e-06,5.95306410e-05,4.86433555e-06,559
9,17,2.18930381e-05,8.54481477e-05,7.19222544e-06,784
9,18,9.02772881e-05,5.02202647e-06,8.35804804e-06,168
9,19,8.38084306e-05,8.98969811e-05,8.52215817e-06,89
9,20,8.23415903e-05,6.76706841e-05,9.66395510e-06,227
9,21,9.36355500e-05,1.12002665e-04,1.05181889e-05,84
9,22,1.23512786e-04,9.22968029e-05,1.57414343e-05,2305
9,23,7.98561668e-05,6.65113839e-05,1.59361680e-05,1918
9,24,1.03778591e-04,4.64142286e-05,1.57047307e-05,827
9,25,8.34298553e-05,4.20962897e-05,1.62393299e-05,115
9,26,8.48430864e-05,6.83896869e-05,1.80928946e-05,1284
9,27,5.12056322e-05,1.73822682e-05,1.88562663e-05,1344
9,28,1.06488522e-04,1.06988045e-04,1.79281342e-05,195
9,29,1.21930956e-04,7.34729620e-05,2.01439361e-05,460
9,30,1.36249992e-05,2.46352738e-05,2.06381083e-05,222
9,31,8.26647592e-05,6.74104958e-05,2.81933426e-05,5144
9,32,1.00891164e-04,1.20720288e-04,2.48440156e-05,58
9,33,1.24523449e-05,3.92180918e-05,2.56572912e-05,114
9,34,7.31096807e-05,1.26361454e-04,2.74452086e-05,578
9,35,1.30626475e-04,5.62132518e-05,2.88731153e-05,1526
9,36,8.60913860e-06,7.28559899e-05,2.72203524e-05,198
9,37,1.28059852e-04,3.14188110e-05,2.94206475e-05,198
9,38,1.05533603e-04,3.82519538e-05,3.54489603e-05,946
9,39,5.45446310e-05,8.58315689e-05,3.64571679e-05,253
9,40,2.60585166e-05,1.28600019e-04,3.75768577e-05,944
9,41,1.09864377e-04,3.44372856e-05,3.81547361e-05,442
9,42,8.99284641e-05,5.28259225e-05,3.91032845e-05,648
9,43,7.17735456e-05,5.13893065e-05,4.01004327e-05,269
9,44,1.08571367e-04,2.28200806e-05,4.15535615e-05,851
9,45,5.76228413e-05,8.72027958e-05,4.03654522e-05,90
9,46,4.17843512e-05,1.32889356e-04,4.18559976e-05,924
9,47,5.11094840e-05,6.39572681e-05,4.36174669e-05,110
9,48,6.39409191e-05,1.32849382e-04,4.53457724e-05,633
9,49,1.42844456e-05,5.34096507e-05,4.53467692e-05,617
9,50,7.09722153e-05,5.34157662e-05,4.59639377e-05,752
9,51,7.60360199e-05,5.48875832e-05,4.63955294e-05,819
9,52,1.94265886e-05,5.63024332e-05,4.44235848e-05,99
9,53,1.16248419e-04,4.11681576e-05,4.80207054e-05,2709
9,54,2.94195470e-05,2.14492720e-05,4.73710606e-05,152
9,55,1.61259541e-05,2.97510724e-05,4.84230295e-05,780
9,56,1.79210783e-05,7.09782689e-05,5.10315913e-05,251
9,57,4.44063007e-05,1.05048370e-04,5.13326086e-05,483
9,58,1.09145447e-04,1.32646121e-04,5.15214524e-05,145
9,59,1.13103197e-04,2.48105207e-05,5.19608730e-05,527
9,60,1.38022617e-04,1.14547001e-04,5.26363547e-05,669
9,61,3.34186880e-05,9.00211162e-05,5.35860636e-05,972
9,62,5.04437703e-05,9.02380125e-05,5.31209225e-05,223
9,63,9.17701836e-05,1.17859723e-04,5.51132034e-05,31
9,64,7.40933538e-05,1.23857200e-04,5.51529847e-05,144
9,65,5.42068046e-05,1.14551112e-05,5.61358975e-05,186
9,66,4.43356403e-05,1.25462117e-04,5.85051130e-05,2649
9,67,8.89252624e-06,3.83931219e-05,5.74756632e-05,61
9,68,9.22606487e-05,1.13771121e-05,5.89644660e-05,505
9,69,6.50427173e-05,5.00497299e-05,5.92414399e-05,247
9,70,1.15362345e-04,2.54795850e-05,6.15297613e-05,790
9,71,3.94845556e-05,2.71517165e-05,6.21848449e-05,581
9,72,8.60859946e-05,6.81469246e-05,6.15974932e-05,521
9,73,5.22053415e-05,2.34855506e-05,6.16127581e-05,361
9,74,4.91167011e-05,1.04987594e-04,6.21764484e-05,157
9,75,8.00647540e-05,6.04260749e-05,6.30184295e-05,215
9,76,6.98136428e-05,6.20119681e-05,6.28996640e-05,266
9,77,4.14927399e-06,8.52668163e-05,6.28484995e-05,40
9,78,6.63515239e-05,8.76056802e-05,6.27764530e-05,157
9,79,1.45267959e-05,1.01013327e-04,6.27718837e-05,447
9,80,5.65246119e-05,1.03219492e-04,6.30077266e-05,242
10,1,2.59915269e-05,2.72116631e-05,3.62237847e-06,7761
10,2,5.53868131e-06,5.91234093e-05,3.19127764e-07,218
10,3,3.54626263e-06,6.07663242e-05,4.92789070e-07,378
10,4,8.51729928e-05,6.11370924e-05,5.29643501e-07,500
10,5,8.17959008e-05,6.85760679e-05,2.67713926e-06,3456
10,6,8.87832575e-05,7.73712964e-05,4.95340409e-08,10
10,7,1.21584206e-04,9.31114118e-05,0.00000000e+00,12
10,8,1.24565122e-05,1.08068052e-04,2.92043478e-06,614
10,9,5.46531410e-05,1.09283908e-04,5.32911542e-07,507
10,10,1.87992882e-05,1.14463364e-04,3.81931886e-06,8200
10,11,9.95309310e-05,1.17174779e-04,5.17739068e-07,417
10,12,1.08455446e-04,1.18830387e-04,3.79918356e-06,1873
10,13,4.80001036e-05,1.19399971e-04,0.00000000e+00,11
10,14,9.75371513e-05,1.20041819e-04,1.35061271e-07,33
10,15,4.47571438e-06,5.99967680e-05,4.94526239e-06,552
10,16,2.19349458e-05,8.54670070e-05,7.21264269e-06,656
10,17,8.38526976e-05,8.99280421e-05,8.30696717e-06,92
10,18,8.97255959e-05,5.45601142e-06,8.82389304e-06,31
10,19,1.01009333e-04,1.11189191e-04,9.75386502e-06,65
10,20,9.35627977e-05,1.12054964e-04,1.06296302e-05,81
10,21,7.98858237e-05,6.63614555e-05,1.69067935e-05,1953
10,22,1.23787613e-04,9.24124179e-05,1.59439787e-05,1572
10,23,8.40415305e-05,4.16716430e-05,1.59300271e-05,196
10,24,1.04361199e-04,4.63501783e-05,1.55458492e-05,609
10,25,5.15704742e-05,1.76196263e-05,1.94178974e-05,1402
10,26,1.06527696e-04,1.07210821e-04,1.80355437e-05,290
10,27,1.22034093e-04,7.30484608e-05,2.03466370e-05,403
10,28,1.37495608e-05,2.46432392e-05,2.08058063e-05,151
10,29,8.27637996e-05,6.75139745e-05,2.80648583e-05,5358
10,30,1.01059464e-04,1.20934747e-04,2.50245012e-05,40
10,31,1.23945110e-05,3.92344809e-05,2.55046543e-05,113
10,32,7.26665457e-05,1.26754094e-04,2.70005603e-05,532
10,33,8.96423353e-06,7.30704342e-05,2.70610617e-05,201
10,34,1.30607732e-04,5.61897250e-05,2.92596378e-05,1103
10,35,1.28258936e-04,3.20437030e-05,2.89684558e-05,112
10,36,1.05555620e-04,3.82653270e-05,3.57610625e-05,1079
10,37,5.44108843e-05,8.57139821e-05,3.64175321e-05,126
10,38,1.09610271e-04,3.42705607e-05,3.81087229e-05,867
10,39,2.61338973e-05,1.28522675e-04,3.76471326e-05,763
10,40,8.94954210e-05,5.28967976e-05,3.89293928e-05,402
10,41,7.12149631e-05,5.10258033e-05,4.01052930e-05,347
10,42,4.18687305e-05,1.32873174e-04,4.16017465e-05,789
10,43,1.08738896e-04,2.29335074e-05,4.15809191e-05,721
10,44,5.76329912e-05,8.71799566e-05,4.05153842e-05,109
10,45,5.11224207e-05,6.39739301e-05,4.36690207e-05,129
10,46,7.09705491e-05,5.31047881e-05,4.60531010e-05,1066
10,47,6.37401754e-05,1.32575966e-04,4.57043607e-05,844
10,48,1.95178400e-05,5.62387759e-05,4.44289981e-05,91
10,49,1.40812954e-05,5.35190047e-05,4.54532528e-05,412
10,50,7.61866177e-05,5.49651195e-05,4.64751865e-05,509
10,51,1.16384857e-04,4.10047141e-05,4.76009991e-05,889
10,52,1.66632672e-05,2.97460629e-05,4.81498864e-05,1021
10,53,2.93472276e-05,2.14891115e-05,4.72464053e-05,69
10,54,1.13388160e-04,2.47755343e-05,5.15889406e-05,636
10,55,1.79391172e-05,7.10347595e-05,5.10386853e-05,230
10,56,4.45701808e-05,1.04967759e-04,5.13117302e-05,370
10,57,1.08580985e-04,1.33073641e-04,5.19700588e-05,157
10,58,3.34735269e-05,8.98717772e-05,5.37972883e-05,842
10,59,7.31930777e-05,1.23954072e-04,5.51110679e-05,445
10,60,5.43920141e-05,1.17145528e-05,5.56834239e-05,87
10,61,4.42374367e-05,1.25747756e-04,5.89560841e-05,2540
10,62,9.23105326e-05,1.14034365e-05,5.90369164e-05,592
10,63,1.15195347e-04,2.53498056e-05,6.12135991e-05,778
10,64,6.50948132e-05,5.00202768e-05,5.95791862e-05,189
10,65,3.93392256e-05,2.63988986e-05,6.19421480e-05,1360
10,66,8.60162763e-05,6.79168006e-05,6.18061094e-05,558
10,67,5.23085982e-05,2.31467893e-05,6.16582256e-05,248
10,68,7.98595793e-05,6.09930248e-05,6.28315611e-05,346
10,69,6.97497890e-05,6.20472711e-05,6.27970803e-05,273
10,70,1.45678750e-05,1.00942838e-04,6.27608097e-05,506
10,71,6.61847444e-05,8.75974074e-05,6.27920454e-05,142
10,72,5.71416858e-05,1.03146820e-04,6.29655333e-05,345
10,73,4.86522367e-05,1.05931736e-04,6.24929380e-05,63
10,74,4.14184706e-06,8.52080993e-05,6.29385177e-05,49
11,1,2.58685886e-05,2.71106237e-05,3.68969154e-06,8746
11,2,1.04752318e-04,4.95918976e-05,1.24202060e-07,12
11,3,5.73917487e-06,5.93128279e-05,5.84132863e-07,438
11,4,8.51477380e-05,6.14275414e-05,6.49029403e-07,647
11,5,4.17196406e-06,6.19134444e-05,1.78183058e-07,114
11,6,8.10845886e-05,6.91379755e-05,2.63720267e-06,3875
11,7,2.32033381e-05,7.34600617e-05,0.00000000e+00,12
11,8,5.45636103e-05,1.08335160e-04,6.44608463e-07,550
11,9,1.31742481e-05,1.08638305e-04,4.02156593e-06,321
11,10,1.23523305e-05,1.09576067e-04,8.26690680e-08,12
11,11,1.88130361e-05,1.14426570e-04,3.87952878e-06,7745
11,12,9.95173832e-05,1.17192547e-04,3.31379454e-07,145
11,13,1.07717024e-04,1.19023593e-04,2.91835659e-06,1091
11,14,9.75806033e-05,1.20087003e-04,7.88283074e-08,25
11,15,5.09423944e-06,6.06954272e-05,5.57153953e-06,418
11,16,2.18622881e-05,8.55041144e-05,7.19831087e-06,666
11,17,8.38748529e-05,9.00097730e-05,8.61449098e-06,13
11,18,1.01175756e-04,1.11078916e-04,9.76345382e-06,255
11,19,9.35799180e-05,1.12053851e-04,1.07310552e-05,78
11,20,7.91604398e-05,6.73304239e-05,1.57245977e-05,1094
11,21,1.05278254e-04,4.65356025e-05,1.48689742e-05,1280
11,22,1.23837352e-04,9.25308486e-05,1.62938632e-05,2039
11,23,8.46982148e-05,4.11709043e-05,1.57644972e-05,186
11,24,5.16469081e-05,1.79250383e-05,1.97534100e-05,2139
11,25,1.06505060e-04,1.06970074e-04,1.79722483e-05,205
11,26,1.22324476e-04,7.26458893e-05,2.01652329e-05,311
11,27,1.36153094e-05,2.43758313e-05,2.06433269e-05,113
11,28,8.27371696e-05,6.75603078e-05,2.80289969e-05,5894
11,29,7.23972043e-05,1.26920335e-04,2.65724157e-05,1264
11,30,1.25358829e-05,3.91586836e-05,2.53884427e-05,130
11,31,1.01201862e-04,1.20939003e-04,2.53535763e-05,125
11,32,8.99402221e-06,7.29875101e-05,2.72165016e-05,254
11,33,1.28304106e-04,3.27378330e-05,2.86076847e-05,629
11,34,1.30521628e-04,5.60019071e-05,2.96620146e-05,1677
11,35,1.05607767e-04,3.81695208e-05,3.55979937e-05,1008
11,36,1.09549670e-04,3.39943144e-05,3.78635050e-05,739
11,37,5.42691487e-05,8.54419704e-05,3.63953877e-05,177
11,38,2.62151461e-05,1.28519823e-04,3.77026081e-05,529
11,39,8.89660441e-05,5.28547534e-05,3.87032123e-05,510
11,40,7.03714468e-05,5.05217795e-05,3.99961318e-05,339
11,41,4.18172604e-05,1.32834190e-04,4.17070696e-05,538
11,42,1.08781845e-04,2.31126960e-05,4.16499024e-05,470
11,43,5.11292419e-05,6.40264116e-05,4.36421833e-05,182
11,44,1.99265451e-05,5.60534427e-05,4.42529163e-05,71
11,45,1.40692582e-05,5.35125728e-05,4.54301626e-05,427
11,46,7.61311094e-05,5.47523086e-05,4.64261211e-05,689
11,47,6.36715704e-05,1.32151297e-04,4.63482647e-05,634
11,48,7.10525201e-05,5.31868027e-05,4.67141799e-05,1049
11,49,1.16242642e-04,4.07136286e-05,4.73332802e-05,740
11,50,2.93156863e-05,2.14187821e-05,4.71396743e-05,54
11,51,1.69500963e-05,2.95477930e-05,4.77996473e-05,808
11,52,1.13527742e-04,2.47799071e-05,5.11129256e-05,1025
11,53,1.78969567e-05,7.09833621e-05,5.09574966e-05,226
11,54,4.45473997e-05,1.04912775e-04,5.15300417e-05,366
11,55,3.35069490e-05,8.98772487e-05,5.39918256e-05,1029
11,56,5.02811163e-05,8.99790903e-05,5.33036837e-05,28
11,57,1.38367352e-04,1.14808645e-04,5.33206730e-05,39
11,58,7.24425918e-05,1.23858932e-04,5.48152457e-05,791
11,59,5.44083523e-05,1.18381786e-05,5.52844358e-05,74
11,60,4.40877338e-05,1.25753562e-04,5.92678698e-05,2408
11,61,9.23678526e-05,1.14866061e-05,5.89054289e-05,764
11,62,1.14894079e-04,2.51573856e-05,6.10441566e-05,553
11,63,7.05617003e-06,3.87028995e-05,5.85314192e-05,145
11,64,6.50802103e-05,5.03797964e-05,5.89892188e-05,168
11,65,5.29034696e-05,2.27580513e-05,6.12678487e-05,507
11,66,3.89428133e-05,2.55906198e-05,6.16306206e-05,781
11,67,8.56556289e-05,6.76522468e-05,6.17027254e-05,510
11,68,7.93356230e-05,6.15290483e-05,6.30433133e-05,289
11,69,6.96944844e-05,6.20227656e-05,6.26771653e-05,228
11,70,1.45532777e-05,1.00886304e-04,6.25544126e-05,584
11,71,4.85477685e-05,1.06777356e-04,6.20883366e-05,51
11,72,4.13414182e-06,8.52678422e-05,6.29415663e-05,93
11,73,6.58276622e-05,8.76315535e-05,6.28228881e-05,133
11,74,5.75555641e-05,1.03166647e-04,6.29870410e-05,410
