HOLOGRAM NUMBER,OBJECT NUMBER,X POSITION (m),Y POSITION (m),Z POSITION (m),NUMBER OF VOXEL
1,48,4.13980379e-05,1.33114561e-04,4.20490978e-05,4366
1,49,5.73228426e-05,8.67897179e-05,4.06934523e-05,698
1,50,6.55623880e-05,1.35625873e-04,4.22962730e-05,1228
1,51,8.82789172e-05,1.11713398e-05,4.28101885e-05,650
1,52,5.25693358e-05,2.84164216e-05,4.24318969e-05,496
1,53,3.97141048e-05,3.67018424e-06,4.31271728e-05,132
1,54,1.43148163e-05,5.31741971e-05,4.53748871e-05,2748
1,55,7.05990533e-05,5.38046843e-05,4.60271222e-05,2927
1,56,5.07457262e-05,6.33562158e-05,4.34949943e-05,605
1,57,1.87991736e-05,5.68793475e-05,4.46233644e-05,1518
1,58,8.48190302e-06,6.59157449e-05,4.61202835e-05,326
1,59,2.90307162e-05,2.13249841e-05,4.72000938e-05,1231
1,60,1.15457893e-04,4.27243831e-05,5.07095829e-05,4127
1,61,1.36742063e-04,1.13065216e-04,5.02066941e-05,977
1,62,1.10885312e-05,3.08492781e-05,5.10182108e-05,2168
1,63,1.76720823e-05,7.09417873e-05,5.09928868e-05,1179
1,64,4.42468663e-05,1.04949053e-04,5.08999765e-05,1207
1,65,1.13163980e-04,2.45164247e-05,5.20200556e-05,1559
1,66,4.58439135e-05,1.24693470e-04,5.45427210e-05,4592
1,67,1.13474016e-04,1.29378444e-04,5.39773646e-05,1690
1,68,3.35920558e-05,9.02293250e-05,5.35541403e-05,1824
1,69,5.01182039e-05,9.03681939e-05,5.31810620e-05,1855
1,70,9.22123945e-05,1.18023054e-04,5.52900019e-05,693
1,71,5.39915200e-05,1.13235146e-05,5.66612907e-05,348
1,72,7.80929549e-05,1.24318642e-04,5.72782592e-05,1179
1,73,9.18901933e-05,1.15064868e-05,5.86752321e-05,1103
1,74,7.36633738e-05,5.49744691e-05,5.68649557e-05,149
1,75,8.84392066e-05,6.68190478e-05,6.16396719e-05,4909
1,76,1.50092264e-05,3.75201853e-05,5.86694259e-05,1235
1,77,6.38267375e-05,5.20594403e-05,5.99350024e-05,1612
1,78,7.90086997e-05,5.45540752e-05,6.08788287e-05,1837
1,79,5.11174730e-05,2.51979545e-05,6.16794932e-05,1895
1,80,1.18195596e-04,2.80919121e-05,6.23636734e-05,1309
1,81,6.98756703e-05,6.23815358e-05,6.24982276e-05,1716
1,82,5.32974736e-05,9.86027371e-05,6.19076527e-05,656
1,83,3.97897420e-05,3.27357047e-05,6.26765031e-05,1241
1,84,1.39254998e-05,5.09086240e-05,6.20662540e-05,506
1,85,6.70355585e-05,8.92474927e-05,6.28056223e-05,972
1,86,1.47931178e-05,9.98469914e-05,6.28101770e-05,2009
1,87,5.29432946e-05,1.02123828e-04,6.25989051e-05,1385
2,1,9.37678415e-05,2.01348303e-06,3.09692473e-06,2042
2,2,2.58523469e-05,2.72315083e-05,4.29394186e-06,11591
2,3,1.38159608e-04,3.16628684e-05,1.57763807e-07,44
2,4,1.01045822e-04,4.30831096e-05,9.87766271e-07,961
2,5,9.90970293e-05,4.67740720e-05,1.28417014e-07,160
2,6,9.87386811e-05,4.95574968e-05,2.44624090e-07,280
2,7,4.96479686e-07,5.58163410e-05,5.75251534e-07,480
2,8,2.43196791e-05,5.68722571e-05,5.65992536e-07,518
2,9,7.57621528e-05,5.95358360e-05,1.40698774e-07,237
2,10,8.48935088e-05,6.30356299e-05,4.58269369e-06,15149
2,11,7.46403603e-05,6.45239415e-05,8.44385966e-07,1304
2,12,7.83830765e-05,6.46149492e-05,2.03871537e-06,1506
2,13,7.20229218e-05,6.82371101e-05,3.31102569e-07,422
2,14,2.31789272e-05,7.35215872e-05,3.96729916e-07,504
2,15,8.84003384e-05,7.67764504e-05,1.14487068e-06,781
2,16,2.17484812e-05,8.53895472e-05,4.45840988e-06,7761
2,17,8.24947492e-05,8.76120248e-05,3.02501945e-07,111
2,18,1.21313584e-04,9.30960014e-05,1.85866236e-06,2566
2,19,5.02193643e-06,1.04604253e-04,2.39755832e-06,3002
2,20,1.01523743e-04,1.09827095e-04,5.91880689e-06,7501
2,21,1.83658431e-05,1.14522598e-04,4.18342506e-06,15251
2,22,1.02531667e-04,1.13567883e-04,8.71212308e-07,1500
2,23,5.57661224e-05,1.16162482e-04,9.87647581e-07,1793
2,24,9.94652364e-05,1.17337157e-04,4.68737596e-07,398
2,25,1.14114177e-04,1.18741053e-04,2.16837748e-06,3827
2,26,9.75765506e-05,1.20086799e-04,6.12853626e-07,737
2,27,8.36060644e-05,8.99899460e-05,8.83282246e-06,1284
2,28,1.22082827e-04,9.15212077e-05,1.27488847e-05,3024
2,29,9.30497336e-05,1.12002679e-04,1.12101598e-05,1464
2,30,7.73219945e-05,6.61889499e-05,1.28281536e-05,140
2,31,9.95591254e-05,4.60305091e-05,1.71462634e-05,3556
2,32,4.93928092e-05,1.42294775e-05,1.73173958e-05,2330
2,33,1.38700867e-04,3.52502357e-05,1.57302657e-05,253
2,34,7.91858620e-05,4.50230655e-05,1.78374867e-05,794
2,35,1.06419495e-04,1.07146850e-04,1.79454655e-05,1098
2,36,1.21036617e-04,7.64804063e-05,2.02800293e-05,1615
2,37,1.35639220e-05,2.49475943e-05,2.08518923e-05,1075
2,38,8.22838410e-05,6.73475151e-05,2.83648133e-05,14694
2,39,1.20866534e-05,3.92771071e-05,2.49076002e-05,1133
2,40,1.00295729e-04,1.20982964e-04,2.48725082e-05,966
2,41,1.31253924e-04,5.69905351e-05,2.70352812e-05,3850
2,42,7.20126945e-06,7.10174718e-05,2.75636776e-05,901
2,43,2.86428094e-05,1.03768652e-04,2.60000015e-05,16
2,44,7.54206412e-05,1.23934224e-04,3.15865000e-05,2249
2,45,1.27938038e-04,2.66017960e-05,3.13203382e-05,1248
2,46,1.40211705e-04,1.66972841e-05,3.21463631e-05,128
2,47,1.05505431e-04,3.83980114e-05,3.52057214e-05,2937
2,48,5.42965099e-05,8.59699430e-05,3.62438477e-05,2782
2,49,7.60838884e-05,5.55092010e-05,4.36561822e-05,7194
2,50,2.56576204e-05,1.28598535e-04,3.74404844e-05,2477
2,51,9.86274972e-05,1.13123970e-05,3.69904883e-05,514
2,52,1.11975649e-04,3.57352292e-05,3.93894843e-05,1273
2,53,9.36458164e-05,5.33074344e-05,3.99437595e-05,2078
2,54,1.08333610e-04,2.26589327e-05,4.12051013e-05,2159
2,55,4.14075948e-05,1.33024383e-04,4.18099007e-05,4062
2,56,5.73083489e-05,8.67427152e-05,4.05048268e-05,972
2,57,6.53884417e-05,1.35180395e-04,4.26065853e-05,1464
2,58,5.25666801e-05,2.84844518e-05,4.26630868e-05,864
2,59,8.85115369e-05,1.12756425e-05,4.24737336e-05,490
2,60,3.96143587e-05,3.01625300e-06,4.42099445e-05,555
2,61,1.42230201e-05,5.31611768e-05,4.54780602e-05,3535
2,62,5.08401536e-05,6.36220211e-05,4.33864807e-05,540
2,63,7.07904546e-05,5.37169035e-05,4.62936950e-05,3372
2,64,1.88541635e-05,5.68361284e-05,4.45163278e-05,1235
2,65,2.90727367e-05,2.13717321e-05,4.72499378e-05,1226
2,66,1.15844516e-04,4.23779165e-05,5.04727905e-05,4004
2,67,1.37008567e-04,1.13391383e-04,5.04284690e-05,1447
2,68,1.16660767e-05,3.08864037e-05,5.04837481e-05,1588
2,69,1.75641162e-05,7.09791639e-05,5.11781254e-05,1260
2,70,4.42086675e-05,1.04946354e-04,5.09480742e-05,1294
2,71,1.13205555e-04,2.45091851e-05,5.21355651e-05,1524
2,72,3.36418270e-05,9.02882530e-05,5.36861917e-05,2014
2,73,4.56620146e-05,1.24593091e-04,5.48528733e-05,4559
2,74,5.01498107e-05,9.04207918e-05,5.33473503e-05,2211
2,75,1.12910289e-04,1.29811611e-04,5.38888380e-05,1291
2,76,9.21523679e-05,1.18106582e-04,5.51051598e-05,1513
2,77,5.40253350e-05,1.14668910e-05,5.60957669e-05,581
2,78,8.97781065e-05,6.71470480e-05,5.54713697e-05,88
2,79,9.19344893e-05,1.15463472e-05,5.84981826e-05,1486
2,80,7.80166010e-05,1.24402068e-04,5.70977936e-05,1292
2,81,7.37801602e-05,5.49765027e-05,5.66799172e-05,53
2,82,1.40807160e-05,3.74219817e-05,5.87150134e-05,1399
2,83,6.42922387e-05,5.13045998e-05,5.96812424e-05,1595
2,84,8.86798953e-05,6.64911495e-05,6.13145312e-05,4360
2,85,5.14849780e-05,2.49880686e-05,6.16293473e-05,2294
2,86,1.38247669e-05,5.06568103e-05,6.15118261e-05,774
2,87,7.96199165e-05,5.51368103e-05,6.14848759e-05,875
2,88,6.99586817e-05,6.23338201e-05,6.24216846e-05,1708
2,89,5.26984877e-05,9.94071015e-05,6.20601058e-05,1037
2,90,1.18035146e-04,2.78664302e-05,6.21950676e-05,888
2,91,4.00323624e-05,3.22900705e-05,6.27281697e-05,1515
2,92,1.44372016e-05,1.00101570e-04,6.28076305e-05,2734
2,93,5.32194172e-05,1.02310798e-04,6.26584006e-05,1147
2,94,6.71051894e-05,8.90078445e-05,6.28924972e-05,786
2,95,5.40562032e-05,1.00456251e-04,6.93639231e-05,22
3,1,9.43293344e-05,3.10769929e-06,3.10400992e-07,213
3,2,2.57779066e-05,2.72321795e-05,4.28861131e-06,10375
3,3,1.01093712e-04,4.28459971e-05,8.64558444e-07,587
3,4,9.94990478e-05,4.69723163e-05,0.00000000e+00,29
3,5,9.97000025e-05,5.17578483e-05,1.75511246e-07,79
3,6,7.87759234e-07,5.64003458e-05,8.51407606e-07,918
3,7,2.44862167e-05,5.65936207e-05,4.48508217e-07,351
3,8,7.61056508e-05,5.94163430e-05,2.05890274e-07,398
3,9,8.47441988e-05,6.33519958e-05,5.23206563e-06,17019
3,10,7.48366001e-05,6.30460418e-05,4.48826967e-07,382
3,11,7.23956109e-05,6.40063372e-05,1.51151198e-07,233
3,12,7.84494041e-05,6.39690552e-05,2.15642990e-06,1040
3,13,7.17403600e-05,6.80851372e-05,0.00000000e+00,24
3,14,2.30088935e-05,7.40101241e-05,6.25675511e-08,93
3,15,8.83018365e-05,7.68591053e-05,1.24782684e-06,985
3,16,2.17024917e-05,8.53635793e-05,4.46741115e-06,9130
3,17,8.22652000e-05,8.76743652e-05,3.42560156e-07,141
3,18,1.21148885e-04,9.34489653e-05,1.39555402e-06,2111
3,19,5.86472652e-06,1.04942716e-04,2.35855987e-06,2779
3,20,1.01442776e-04,1.08745044e-04,1.66204302e-06,3058
3,21,1.82700296e-05,1.14548449e-04,4.14779561e-06,16935
3,22,1.02507445e-04,1.13696471e-04,6.85813063e-07,898
3,23,5.55030674e-05,1.15267161e-04,9.06593982e-07,1464
3,24,9.95801456e-05,1.17238058e-04,4.82455619e-07,435
3,25,1.13518799e-04,1.18691751e-04,2.07220660e-06,2331
3,26,4.85126111e-05,1.19553712e-04,2.20534773e-07,186
3,27,9.74952709e-05,1.19972014e-04,8.82165637e-07,1182
3,28,9.31085451e-05,2.24129803e-06,6.53821462e-06,177
3,29,8.35833416e-05,9.00282903e-05,8.85653299e-06,1194
3,30,1.23007427e-04,9.11487296e-05,7.42440443e-06,20
3,31,1.01553982e-04,1.10791967e-04,9.69541361e-06,2778
3,32,8.15933818e-05,6.23261658e-05,8.92972457e-06,99
3,33,1.22286074e-04,9.16026911e-05,1.33250924e-05,4229
3,34,9.32092080e-05,1.11884998e-04,1.10732108e-05,1536
3,35,7.94200096e-05,6.40246435e-05,1.29658874e-05,623
3,36,1.38551870e-04,3.53327996e-05,1.55967573e-05,254
3,37,1.00179619e-04,4.59676667e-05,1.72534455e-05,3128
3,38,4.97002075e-05,1.47016517e-05,1.77013080e-05,2642
3,39,7.96179811e-05,4.45649021e-05,1.79177896e-05,1079
3,40,1.06552914e-04,1.07146443e-04,1.80651568e-05,1071
3,41,7.94522348e-05,6.52870658e-05,1.84072051e-05,54
3,42,1.21181394e-04,7.59201648e-05,2.03196832e-05,1347
3,43,1.37232155e-05,2.49472560e-05,2.08064812e-05,1288
3,44,8.22788425e-05,6.74215553e-05,2.83080008e-05,12944
3,45,1.20023160e-05,3.92266375e-05,2.46807376e-05,914
3,46,1.31385241e-04,5.69738368e-05,2.72085963e-05,3731
3,47,1.00530422e-04,1.21061959e-04,2.48789893e-05,679
3,48,7.49044375e-06,7.14703710e-05,2.73129917e-05,1541
3,49,2.88055326e-05,1.03977683e-04,2.61018595e-05,77
3,50,7.49937608e-05,1.24373226e-04,3.09165262e-05,2732
3,51,1.27758467e-04,2.72689012e-05,3.12561897e-05,831
3,52,7.54764696e-05,5.51850426e-05,4.23625497e-05,10447
3,53,1.05511921e-04,3.82211401e-05,3.51705967e-05,2856
3,54,5.43818169e-05,8.60585278e-05,3.59374244e-05,2372
3,55,2.56453823e-05,1.28720596e-04,3.73189796e-05,2206
3,56,9.87134772e-05,1.12153921e-05,3.66476270e-05,576
3,57,1.11692694e-04,3.54846779e-05,3.88660228e-05,1386
3,58,4.15089307e-05,1.32987130e-04,4.16381554e-05,4509
3,59,9.31353861e-05,5.32700578e-05,3.97456497e-05,1725
3,60,1.08525870e-04,2.28317858e-05,4.11001311e-05,1781
3,61,5.72383105e-05,8.67991912e-05,4.05392530e-05,1053
3,62,6.51868686e-05,1.34836140e-04,4.29097236e-05,1321
3,63,8.84718247e-05,1.12346306e-05,4.25980397e-05,248
3,64,5.26886652e-05,2.85561673e-05,4.25557409e-05,622
3,65,1.89461152e-05,5.67733441e-05,4.44670077e-05,1453
3,66,5.09143538e-05,6.36850091e-05,4.37832969e-05,597
3,67,7.08898151e-05,5.35229774e-05,4.60316332e-05,2745
3,68,1.41400787e-05,5.33207385e-05,4.56277266e-05,1982
3,69,7.97746725e-06,6.38154524e-05,4.63045108e-05,495
3,70,2.92255318e-05,2.13681233e-05,4.72387328e-05,1174
3,71,1.15913943e-04,4.24085993e-05,4.98712579e-05,1874
3,72,1.22039919e-05,3.06183611e-05,5.04586314e-05,1819
3,73,4.41891170e-05,1.04838473e-04,5.09533929e-05,1465
3,74,1.76105823e-05,7.11844041e-05,5.13627929e-05,1410
3,75,1.12341557e-04,1.30286993e-04,5.34373830e-05,1239
3,76,9.10806484e-05,6.84994229e-05,5.07491131e-05,256
3,77,1.13100730e-04,2.44893381e-05,5.21462607e-05,1621
3,78,1.37114417e-04,1.13530972e-04,5.06982979e-05,25
3,79,4.52377353e-05,1.24725208e-04,5.54166436e-05,4924
3,80,3.35982986e-05,9.02319225e-05,5.37043707e-05,1536
3,81,5.04370691e-05,9.06187997e-05,5.29349418e-05,1416
3,82,9.19511585e-05,1.18222837e-04,5.48201679e-05,1674
3,83,5.39625325e-05,1.16313995e-05,5.58014726e-05,1210
3,84,8.93166725e-05,6.67158165e-05,6.04354645e-05,5836
3,85,7.69968610e-05,1.24333950e-04,5.70228440e-05,1532
3,86,9.21051251e-05,1.14665527e-05,5.90676245e-05,1225
3,87,1.34912470e-05,3.75497475e-05,5.86391034e-05,1517
3,88,6.46894478e-05,5.08207049e-05,5.96949867e-05,1858
3,89,8.02537324e-05,5.60101871e-05,6.26872206e-05,1745
3,90,5.18922825e-05,2.47054068e-05,6.14789387e-05,2116
3,91,1.39774666e-05,5.07701334e-05,6.15900135e-05,961
3,92,7.00030214e-05,6.22643420e-05,6.23862361e-05,1865
3,93,5.30607140e-05,1.01112208e-04,6.24061358e-05,2718
3,94,1.42289682e-05,1.00270467e-04,6.27156332e-05,2413
3,95,1.17809010e-04,2.74965605e-05,6.25541943e-05,1033
3,96,3.99370656e-05,3.20231447e-05,6.25863831e-05,1332
3,97,6.71096568e-05,8.87369461e-05,6.27924455e-05,778
3,98,4.15944760e-06,8.51954392e-05,6.32421506e-05,105
4,1,9.32069233e-05,3.21626953e-06,1.12533961e-07,92
4,2,2.59103854e-05,2.71244899e-05,4.30541286e-06,9688
4,3,1.38417076e-04,3.16649421e-05,2.44260207e-07,111
4,4,1.01750047e-04,4.03564882e-05,0.00000000e+00,12
4,5,1.01155747e-04,4.26834704e-05,7.00006751e-07,359
4,6,8.23374478e-07,5.74976948e-05,1.85403576e-06,1978
4,7,2.48223278e-05,5.68020696e-05,6.38619326e-07,539
4,8,8.66389819e-05,5.90838245e-05,0.00000000e+00,10
4,9,7.65876975e-05,5.93309487e-05,0.00000000e+00,10
4,10,8.32948717e-05,6.61927188e-05,1.92868265e-05,31211
4,11,8.84023248e-05,6.16569232e-05,1.30574378e-07,274
4,12,2.29503748e-05,7.38178205e-05,1.73197677e-07,179
4,13,8.83708199e-05,7.70900660e-05,1.27991052e-06,990
4,14,2.17979123e-05,8.54749233e-05,4.51670076e-06,8228
4,15,8.21721478e-05,8.77641069e-05,5.56787370e-07,408
4,16,8.52460580e-05,9.20979655e-05,3.76634745e-07,312
4,17,1.21033831e-04,9.31871546e-05,3.39213983e-07,435
4,18,6.78207380e-06,1.05380394e-04,2.49583377e-06,2142
4,19,1.01439742e-04,1.08702836e-04,1.37989218e-06,2362
4,20,1.84537039e-05,1.14465402e-04,4.15367276e-06,14438
4,21,1.02640333e-04,1.13748167e-04,4.85274199e-07,542
4,22,5.54918588e-05,1.14169794e-04,8.48328000e-07,1443
4,23,9.83282080e-05,1.18849428e-04,7.86888961e-07,2520
4,24,1.12799236e-04,1.18884549e-04,2.42054648e-06,4103
4,25,9.26237917e-05,2.85083001e-06,6.43090107e-06,244
4,26,8.66851988e-05,6.14965829e-05,7.88250236e-06,493
4,27,8.35035025e-05,9.00213781e-05,8.87579063e-06,1746
4,28,1.01493919e-04,1.10802786e-04,9.69159373e-06,2440
4,29,9.32630501e-05,1.11823312e-04,1.10615765e-05,1501
4,30,7.86795426e-05,6.22927982e-05,1.12743301e-05,156
4,31,1.22467784e-04,9.16186254e-05,1.37602083e-05,3320
4,32,1.00718462e-04,4.63004872e-05,1.71773954e-05,2951
4,33,5.00659844e-05,1.53553356e-05,1.78739756e-05,1748
4,34,8.01122733e-05,4.41477969e-05,1.75189180e-05,931
4,35,1.06569809e-04,1.06979016e-04,1.80310672e-05,1140
4,36,1.21263845e-04,7.55790970e-05,2.02551018e-05,1450
4,37,1.38097303e-05,2.48659944e-05,2.07932426e-05,982
4,38,1.20382347e-05,3.90384666e-05,2.46593336e-05,1230
4,39,1.00437646e-04,1.21008219e-04,2.49479926e-05,732
4,40,1.31349763e-04,5.67337556e-05,2.75220027e-05,3051
4,41,2.88380779e-05,1.04128369e-04,2.59394237e-05,350
4,42,7.94999414e-06,7.20736134e-05,2.71984773e-05,751
4,43,7.46346850e-05,1.24734870e-04,3.03118650e-05,2037
4,44,1.27825580e-04,2.79828837e-05,3.09627540e-05,1540
4,45,7.51022817e-05,5.50333971e-05,4.11676920e-05,10154
4,46,1.05580308e-04,3.82120270e-05,3.50788796e-05,2852
4,47,5.44392096e-05,8.62277229e-05,3.60266240e-05,1800
4,48,2.57082938e-05,1.28679210e-04,3.75633099e-05,2148
4,49,9.87640233e-05,1.11827139e-05,3.68154324e-05,707
4,50,1.11147572e-04,3.53899304e-05,3.92608235e-05,1527
4,51,9.25895074e-05,5.32407066e-05,3.94642666e-05,1866
4,52,4.15512804e-05,1.33079826e-04,4.18513227e-05,4500
4,53,1.08579305e-04,2.28815679e-05,4.12107220e-05,2456
4,54,7.09435408e-05,5.34041101e-05,4.59290022e-05,3036
4,55,5.71478195e-05,8.69368596e-05,4.04894490e-05,832
4,56,6.48804635e-05,1.34494461e-04,4.33313689e-05,1636
4,57,8.85521586e-05,1.11948666e-05,4.27776176e-05,622
4,58,5.27810589e-05,2.87083767e-05,4.25672624e-05,426
4,59,1.90924038e-05,5.67087773e-05,4.43352146e-05,1494
4,60,5.09655474e-05,6.37065095e-05,4.37370509e-05,731
4,61,1.39818840e-05,5.34112660e-05,4.56657071e-05,1831
4,62,7.99703867e-06,6.31214498e-05,4.62536445e-05,222
4,63,2.91807264e-05,2.13897001e-05,4.70482009e-05,720
4,64,1.15811323e-04,4.19950993e-05,4.99142661e-05,1884
4,65,1.11868925e-04,1.30607630e-04,5.27853845e-05,1687
4,66,1.29673845e-05,3.05994363e-05,5.02234107e-05,1885
4,67,8.94191398e-05,6.91944078e-05,5.14990315e-05,872
4,68,4.42015080e-05,1.04820167e-04,5.09762249e-05,1507
4,69,1.76578960e-05,7.11870016e-05,5.12757942e-05,1436
4,70,1.13111142e-04,2.46043383e-05,5.20170943e-05,1676
4,71,1.36904404e-04,1.14013696e-04,5.04283635e-05,21
4,72,3.34877113e-05,9.00891901e-05,5.37298729e-05,1334
4,73,5.04864292e-05,9.06162968e-05,5.26273034e-05,745
4,74,9.18286751e-05,1.18286414e-04,5.47372292e-05,2193
4,75,4.52431959e-05,1.24757586e-04,5.58260144e-05,3837
4,76,5.40677029e-05,1.14973254e-05,5.63368631e-05,1337
4,77,7.64217621e-05,1.24205195e-04,5.67923853e-05,1722
4,78,9.21510436e-05,1.14031563e-05,5.93750265e-05,1442
4,79,1.24407461e-05,3.75574527e-05,5.86908900e-05,1004
4,80,6.48926507e-05,5.04194468e-05,5.96242717e-05,1694
4,81,8.93615943e-05,6.69210058e-05,6.10087627e-05,4443
4,82,1.39914937e-05,5.07610421e-05,6.16272737e-05,1053
4,83,5.20396898e-05,2.46645013e-05,6.14458113e-05,1837
4,84,6.99730590e-05,6.22863299e-05,6.22416919e-05,1725
4,85,1.42603894e-05,1.00512174e-04,6.24680979e-05,1985
4,86,1.17438329e-04,2.74187714e-05,6.23411761e-05,707
4,87,3.99650489e-05,3.12217926e-05,6.26618275e-05,1137
4,88,8.06410462e-05,5.64493821e-05,6.26749534e-05,1234
4,89,5.34705941e-05,1.01962534e-04,6.25771791e-05,1920
4,90,6.71583330e-05,8.84227848e-05,6.27478294e-05,590
4,91,4.09134191e-06,8.52265366e-05,6.30701252e-05,265
5,1,9.22324689e-05,3.18535831e-06,6.10282314e-06,1520
5,2,2.59108219e-05,2.72180714e-05,4.31294075e-06,9822
5,3,1.38184376e-04,3.11380027e-05,6.68622931e-07,455
5,4,1.01316713e-04,4.74442859e-05,2.11252157e-07,238
5,5,9.99055846e-05,5.14738458e-05,4.05050145e-07,336
5,6,9.89172258e-05,5.49696597e-05,0.00000000e+00,55
5,7,2.45796527e-05,5.67250318e-05,6.13501982e-07,593
5,8,1.74720219e-06,5.82256398e-05,2.09581890e-06,2218
5,9,1.07990294e-04,5.81414279e-05,0.00000000e+00,13
5,10,8.04747178e-05,5.99546802e-05,5.80790527e-07,318
5,11,8.50085198e-05,6.04372872e-05,2.90144726e-07,114
5,12,7.78761023e-05,6.39823920e-05,1.65923393e-06,764
5,13,7.51783373e-05,6.30551731e-05,0.00000000e+00,12
5,14,8.31025318e-05,6.66359774e-05,2.14647516e-05,28462
5,15,2.29552934e-05,7.35946087e-05,0.00000000e+00,21
5,16,8.80245643e-05,7.69001708e-05,1.41740293e-06,1448
5,17,2.17088491e-05,8.54752216e-05,4.59792864e-06,6583
5,18,8.21715148e-05,8.76732374e-05,2.71400069e-07,111
5,19,1.21096862e-04,9.33805422e-05,4.10520329e-07,611
5,20,7.78738558e-06,1.06022737e-04,2.72341708e-06,2670
5,21,1.01434744e-04,1.08859116e-04,9.79771812e-07,1408
5,22,1.85052613e-05,1.14480441e-04,4.27424948e-06,14101
5,23,5.55220649e-05,1.13638656e-04,8.68526001e-07,1479
5,24,1.02495011e-04,1.13861512e-04,0.00000000e+00,12
5,25,9.86183222e-05,1.18610653e-04,7.44621332e-07,2175
5,26,1.11980575e-04,1.18673321e-04,2.51183860e-06,4223
5,27,4.80653725e-05,1.19310120e-04,0.00000000e+00,28
5,28,1.00413323e-04,4.90267230e-05,6.69779274e-06,796
5,29,7.87920799e-05,6.42184532e-05,1.00567186e-05,2311
5,30,8.35133033e-05,9.00279992e-05,8.94515597e-06,1233
5,31,1.01357407e-04,1.10850320e-04,9.78836579e-06,1504
5,32,7.65576115e-05,6.47383640e-05,9.17303805e-06,23
5,33,9.31099130e-05,1.11986694e-04,1.07599772e-05,1209
5,34,1.22584199e-04,9.17898215e-05,1.39299855e-05,3030
5,35,1.01201389e-04,4.61009222e-05,1.68020069e-05,2952
5,36,1.39068768e-04,3.52964271e-05,1.60834388e-05,408
5,37,8.08019831e-05,4.38009993e-05,1.72775199e-05,1351
5,38,5.02697731e-05,1.55501111e-05,1.83376160e-05,2681
5,39,1.06500731e-04,1.06959524e-04,1.81601536e-05,1195
5,40,1.21335252e-04,7.50945837e-05,2.02859665e-05,1271
5,41,1.35776882e-05,2.47660628e-05,2.08775527e-05,1097
