HOLOGRAM NUMBER,OBJECT NUMBER,X POSITION (m),Y POSITION (m),Z POSITION (m),NUMBER OF VOXEL
3,14,2.31123886e-05,7.40388859e-05,1.75341953e-07,245
3,15,8.82493405e-05,7.68824248e-05,1.52810014e-06,1621
3,16,2.16962471e-05,8.55316830e-05,4.37397921e-06,11318
3,17,8.22762304e-05,8.76630947e-05,5.43100100e-07,376
3,18,1.21316938e-04,9.32797702e-05,1.85782710e-06,2874
3,19,5.90380569e-06,1.05001775e-04,2.41320981e-06,2771
3,20,1.01480473e-04,1.09858935e-04,5.61260686e-06,9154
3,21,1.82657568e-05,1.14490518e-04,4.27213718e-06,18308
3,22,1.02513448e-04,1.13655762e-04,9.75470243e-07,1788
3,23,5.56373197e-05,1.15198753e-04,9.98457949e-07,1915
3,24,9.83766877e-05,1.18715470e-04,8.44483850e-07,2397
3,25,1.13504080e-04,1.18683944e-04,2.16016429e-06,3427
3,26,4.84644625e-05,1.19572520e-04,2.22896936e-08,43
3,27,1.22298690e-04,9.16024219e-05,1.31287115e-05,4630
3,28,9.30923488e-05,2.24084192e-06,6.77507933e-06,51
3,29,8.35744213e-05,9.00157320e-05,8.87396072e-06,1432
3,30,9.32105468e-05,1.11884299e-04,1.11131967e-05,1936
3,31,7.94633233e-05,6.42251398e-05,1.29871232e-05,146
3,32,1.00154255e-04,4.59485527e-05,1.72410837e-05,3003
3,33,4.97042747e-05,1.46943903e-05,1.77316815e-05,2368
3,34,1.38621152e-04,3.54117474e-05,1.54999998e-05,13
3,35,7.96247768e-05,4.45691512e-05,1.78366336e-05,1252
3,36,1.06541098e-04,1.07145977e-04,1.80232546e-05,1459
3,37,8.47121919e-05,6.65336775e-05,1.96518904e-05,197
3,38,1.21177261e-04,7.59220566e-05,2.03941163e-05,1147
3,39,1.37583183e-05,2.49615914e-05,2.09005011e-05,165
3,40,8.22653747e-05,6.74256153e-05,2.84088910e-05,11584
3,41,1.00533733e-04,1.21075929e-04,2.48952419e-05,1017
3,42,1.20112436e-05,3.91868853e-05,2.45088177e-05,112
3,43,1.31377266e-04,5.69772164e-05,2.71785157e-05,3412
3,44,7.51147991e-06,7.14548441e-05,2.73614605e-05,1005
3,45,2.88328865e-05,1.03946943e-04,2.60089491e-05,250
3,46,7.49919855e-05,1.24376456e-04,3.08887065e-05,3366
3,47,1.27750856e-04,2.72801281e-05,3.12975862e-05,335
3,48,7.55083456e-05,5.51732519e-05,4.25557992e-05,10274
3,49,5.43644310e-05,8.61054432e-05,3.57404606e-05,3068
3,50,1.05502761e-04,3.82255275e-05,3.52104726e-05,2533
3,51,2.56129897e-05,1.28727508e-04,3.72491013e-05,2541
3,52,9.87223320e-05,1.12267517e-05,3.66047680e-05,336
3,53,1.11691937e-04,3.54850708e-05,3.88449553e-05,1033
3,54,9.31525210e-05,5.32820122e-05,3.97167423e-05,1725
3,55,4.15111863e-05,1.32992180e-04,4.17035444e-05,4866
3,56,5.72411445e-05,8.68000061e-05,4.05282372e-05,1336
3,57,1.08532877e-04,2.28244189e-05,4.11103174e-05,1313
3,58,6.51879891e-05,1.34834103e-04,4.29285392e-05,1932
3,59,5.27128759e-05,2.85476253e-05,4.25312828e-05,485
3,60,8.84661276e-05,1.12584930e-05,4.25320432e-05,170
3,61,5.09172824e-05,6.36909244e-05,4.37666276e-05,650
3,62,7.09185406e-05,5.35151848e-05,4.60354931e-05,2759
3,63,1.89147067e-05,5.67964416e-05,4.44851175e-05,961
3,64,1.40754601e-05,5.33139573e-05,4.57832321e-05,1064
3,65,8.01638089e-06,6.38467318e-05,4.62874123e-05,101
3,66,2.89624750e-05,2.13570620e-05,4.71049098e-05,249
3,67,1.37216834e-04,1.13592985e-04,5.08192061e-05,609
3,68,1.12365466e-04,1.30320899e-04,5.30187353e-05,2313
3,69,1.15910821e-04,4.24125319e-05,4.98808186e-05,1565
3,70,4.41920056e-05,1.04819243e-04,5.09194360e-05,2054
3,71,1.21946741e-05,3.05945505e-05,5.04744421e-05,507
3,72,1.76099275e-05,7.11884641e-05,5.13099912e-05,1232
3,73,1.13085451e-04,2.45059236e-05,5.21041839e-05,1078
3,74,9.09750815e-05,6.84854531e-05,5.11223734e-05,111
3,75,3.36008598e-05,9.02304382e-05,5.37113556e-05,1906
3,76,5.04145210e-05,9.05859488e-05,5.29498902e-05,1953
3,77,4.52239437e-05,1.24724422e-04,5.54789840e-05,5277
3,78,9.19683371e-05,1.18228476e-04,5.47265918e-05,2471
3,79,8.93448887e-05,6.67428758e-05,6.02937289e-05,6201
3,80,5.39613757e-05,1.16453830e-05,5.58027677e-05,917
3,81,7.70400002e-05,1.24356462e-04,5.70172488e-05,2305
3,82,7.34394562e-05,5.50797049e-05,5.61312663e-05,19
3,83,9.21000392e-05,1.14739323e-05,5.90974560e-05,847
3,84,1.34876564e-05,3.75695781e-05,5.85148155e-05,565
3,85,6.46755798e-05,5.08266676e-05,5.96732716e-05,1807
3,86,5.29862882e-05,1.01015343e-04,6.22862717e-05,3355
3,87,8.02514551e-05,5.60128610e-05,6.26965266e-05,1936
3,88,5.18931884e-05,2.47138560e-05,6.14732344e-05,1673
3,89,6.99900847e-05,6.22622611e-05,6.24314998e-05,1997
3,90,1.39950516e-05,5.07142940e-05,6.15431272e-05,280
3,91,1.41912042e-05,1.00302772e-04,6.26076799e-05,2446
3,92,3.99432975e-05,3.20352046e-05,6.26067413e-05,927
3,93,6.71164671e-05,8.87595743e-05,6.27654299e-05,1049
3,94,1.17827978e-04,2.75239181e-05,6.24832101e-05,549
3,95,4.12540112e-06,8.52256853e-05,6.33514210e-05,51
4,1,2.57606825e-05,2.72767738e-05,4.54594374e-06,5937
4,2,1.01241982e-04,4.29105858e-05,3.80462986e-08,13
4,3,7.83315613e-07,5.73824109e-05,4.36348188e-07,457
4,4,2.48033866e-05,5.68597679e-05,3.07627317e-07,94
4,5,8.31709913e-05,6.64716354e-05,2.08380588e-05,25645
4,6,8.84994733e-05,6.20992432e-05,2.36058298e-07,317
4,7,2.30534260e-05,7.38638992e-05,2.66796292e-07,345
4,8,8.82712702e-05,7.71084669e-05,1.68376198e-06,1801
4,9,2.17741090e-05,8.56685729e-05,4.35326774e-06,11235
4,10,8.21622089e-05,8.77451748e-05,8.03893499e-07,826
4,11,8.52161611e-05,9.20924649e-05,3.34639026e-07,257
4,12,1.21118370e-04,9.30910319e-05,3.58901246e-07,535
4,13,6.87202055e-06,1.05381507e-04,2.60177467e-06,3123
4,14,1.01438687e-04,1.09866924e-04,5.62946161e-06,7980
4,15,1.85059143e-05,1.14417882e-04,4.26534325e-06,15510
4,16,1.02580008e-04,1.13755283e-04,6.83152848e-07,1154
4,17,5.55886909e-05,1.14109193e-04,1.04800972e-06,2177
4,18,9.85853767e-05,1.18477263e-04,9.32039086e-07,3471
4,19,1.12790782e-04,1.18885204e-04,2.52191580e-06,5441
4,20,1.05332799e-06,5.74229416e-05,3.71752958e-06,175
4,21,8.34889142e-05,9.00086816e-05,8.86234466e-06,2052
4,22,8.69465512e-05,6.18058548e-05,7.94915013e-06,99
4,23,9.32677576e-05,1.11825917e-04,1.11336658e-05,1918
4,24,7.87735044e-05,6.21708023e-05,1.10767514e-05,60
4,25,1.22467347e-04,9.16229692e-05,1.37063489e-05,3428
4,26,1.00637553e-04,4.62831886e-05,1.71537467e-05,2743
4,27,9.43387422e-05,1.11746143e-04,1.59501342e-05,10
4,28,5.00690694e-05,1.53369456e-05,1.79120507e-05,1504
4,29,8.01074566e-05,4.41466764e-05,1.74913839e-05,1019
4,30,1.06569081e-04,1.06997628e-04,1.80149200e-05,1505
4,31,1.21267825e-04,7.55823930e-05,2.03169893e-05,1169
4,32,1.38308933e-05,2.48874348e-05,2.08480469e-05,39
4,33,1.20619970e-05,3.90422138e-05,2.46599429e-05,338
4,34,1.00433463e-04,1.21023164e-04,2.49744317e-05,1044
4,35,1.31346926e-04,5.67340940e-05,2.74811755e-05,2747
4,36,2.88684223e-05,1.04115003e-04,2.59497192e-05,600
4,37,7.95862070e-06,7.20601893e-05,2.72699126e-05,460
4,38,7.46322112e-05,1.24732251e-04,3.02986009e-05,2600
4,39,7.51374973e-05,5.50218101e-05,4.14134738e-05,10008
4,40,1.27833555e-04,2.79747765e-05,3.10299074e-05,1019
4,41,5.43781971e-05,8.63017194e-05,3.57384451e-05,2485
4,42,1.05571831e-04,3.82107646e-05,3.50684022e-05,2539
4,43,2.56804396e-05,1.28673346e-04,3.75118652e-05,2497
4,44,9.87580497e-05,1.11855816e-05,3.67930588e-05,444
4,45,9.25953209e-05,5.32540798e-05,3.94725430e-05,1845
4,46,1.11147499e-04,3.53958712e-05,3.92537950e-05,1178
4,47,4.15444265e-05,1.33068083e-04,4.18388190e-05,4737
4,48,1.08583779e-04,2.28738227e-05,4.12344270e-05,1972
4,49,6.93965048e-05,5.28352612e-05,4.02172627e-05,235
4,50,5.71530218e-05,8.69234209e-05,4.04360144e-05,1112
4,51,6.48779023e-05,1.34504284e-04,4.33372297e-05,2355
4,52,8.85513800e-05,1.12087000e-05,4.27155319e-05,476
4,53,5.27928023e-05,2.87093535e-05,4.25453618e-05,289
4,54,1.90649007e-05,5.67350326e-05,4.43536810e-05,992
4,55,5.09684687e-05,6.37068952e-05,4.37265226e-05,789
4,56,7.10406093e-05,5.34299761e-05,4.62420139e-05,2851
4,57,1.38669293e-05,5.34063984e-05,4.59135117e-05,917
4,58,7.97495522e-06,6.30687500e-05,4.61806012e-05,22
4,59,2.89539803e-05,2.13833118e-05,4.70649757e-05,54
4,60,1.11912581e-04,1.30626941e-04,5.22119844e-05,2949
4,61,1.15810282e-04,4.19924909e-05,4.99150956e-05,1515
4,62,8.93737888e-05,6.92228714e-05,5.14704188e-05,1436
4,63,1.36913586e-04,1.13990165e-04,5.04197269e-05,505
4,64,1.29159016e-05,3.06106849e-05,5.01739050e-05,508
4,65,4.41963712e-05,1.04812694e-04,5.09320016e-05,2063
4,66,1.76629692e-05,7.11810571e-05,5.12244951e-05,1253
4,67,1.13084672e-04,2.46318359e-05,5.19662353e-05,1112
4,68,3.34933175e-05,9.00951709e-05,5.37496126e-05,1729
4,69,5.04701857e-05,9.05868292e-05,5.26569420e-05,1238
4,70,9.18646037e-05,1.18282696e-04,5.47347117e-05,3067
4,71,4.52328313e-05,1.24752114e-04,5.58792235e-05,4123
4,72,5.40637629e-05,1.15070934e-05,5.63150024e-05,1023
4,73,7.64466968e-05,1.24197511e-04,5.67368770e-05,2626
4,74,9.21479004e-05,1.13846381e-05,5.94696467e-05,1031
4,75,6.48785208e-05,5.04251766e-05,5.95448510e-05,1608
4,76,8.93747638e-05,6.69139918e-05,6.10343268e-05,4660
4,77,1.24410926e-05,3.75683339e-05,5.85521957e-05,164
4,78,5.16335422e-05,8.94652985e-05,5.84651607e-05,29
4,79,5.20441754e-05,2.46525560e-05,6.14008168e-05,1417
4,80,6.99688244e-05,6.22848966e-05,6.22677326e-05,1843
4,81,1.40318652e-05,5.07318000e-05,6.16028847e-05,390
4,82,8.06331955e-05,5.64382972e-05,6.26697583e-05,1356
4,83,1.41944474e-05,1.00562560e-04,6.23591259e-05,1999
4,84,5.32672457e-05,1.01834812e-04,6.25722605e-05,2479
4,85,1.17475116e-04,2.74823233e-05,6.22980369e-05,272
4,86,3.99864693e-05,3.12086595e-05,6.26613546e-05,730
4,87,6.71635571e-05,8.84404581e-05,6.27124464e-05,768
4,88,4.08066171e-06,8.52378944e-05,6.31245857e-05,178
5,1,2.58016462e-05,2.73261339e-05,4.63966126e-06,5853
5,2,1.01328180e-04,4.74232074e-05,3.00364292e-07,361
5,3,9.99214899e-05,5.14471612e-05,5.16745047e-07,463
5,4,9.89439577e-05,5.49580618e-05,0.00000000e+00,57
5,5,2.45922838e-05,5.67248317e-05,3.27737354e-07,150
5,6,1.88114689e-06,5.81476743e-05,2.18784567e-06,1105
5,7,8.05658347e-05,6.01363208e-05,6.90739853e-07,411
5,8,7.75769731e-05,6.37463017e-05,1.42795341e-06,919
5,9,8.15645035e-05,6.44302345e-05,4.78498919e-07,911
5,10,8.31108118e-05,6.67494460e-05,2.27694018e-05,24320
5,11,2.30419955e-05,7.38254676e-05,1.26089347e-07,140
5,12,8.79877698e-05,7.69435137e-05,1.71338377e-06,2318
5,13,2.16960543e-05,8.56582919e-05,4.38938650e-06,9652
5,14,8.21897847e-05,8.76968479e-05,4.89913702e-07,341
5,15,1.21259240e-04,9.32126713e-05,4.12105152e-07,693
5,16,7.80567370e-06,1.05965890e-04,2.67173823e-06,4151
5,17,1.01389007e-04,1.09907938e-04,5.36193238e-06,5900
5,18,1.85675526e-05,1.14432019e-04,4.39320502e-06,15388
5,19,5.56157684e-05,1.13511465e-04,1.16444426e-06,2607
5,20,1.02206861e-04,1.13884744e-04,2.85164560e-07,318
5,21,9.88500615e-05,1.18243101e-04,9.09430526e-07,3102
5,22,1.12014714e-04,1.18759403e-04,2.54016641e-06,5392
5,23,1.22013989e-04,9.25288768e-05,2.81285270e-06,16
5,24,9.21447645e-05,3.20368417e-06,7.36063521e-06,906
5,25,1.00410165e-04,4.90164857e-05,6.70228656e-06,898
5,26,7.88007746e-05,6.41320657e-05,1.00337875e-05,1995
5,27,8.35182582e-05,9.00234081e-05,8.95213543e-06,1475
5,28,9.31088944e-05,1.11983260e-04,1.08509348e-05,1628
5,29,1.22582758e-04,9.18010119e-05,1.38886426e-05,3195
5,30,1.01182413e-04,4.60872870e-05,1.68350598e-05,2764
5,31,8.08081895e-05,4.37927229e-05,1.72252203e-05,1486
5,32,5.02811636e-05,1.55428061e-05,1.83437896e-05,2298
5,33,1.39007214e-04,3.53887808e-05,1.62780689e-05,27
5,34,1.06494779e-04,1.06964311e-04,1.81506530e-05,1630
5,35,1.21340549e-04,7.50779800e-05,2.03285217e-05,1049
5,36,1.36079498e-05,2.47786247e-05,2.08903293e-05,91
5,37,1.00462225e-04,1.20883400e-04,2.47605913e-05,985
5,38,1.20340519e-05,3.90346286e-05,2.48440829e-05,337
5,39,1.31019129e-04,5.66673334e-05,2.77009858e-05,3137
5,40,2.87205421e-05,1.04193379e-04,2.60601355e-05,854
5,41,8.22288985e-06,7.25668069e-05,2.76561077e-05,673
5,42,7.43153578e-05,1.25046572e-04,2.96751296e-05,1591
5,43,1.27777836e-04,2.85706519e-05,3.03920315e-05,535
5,44,5.34891988e-05,8.72370001e-05,3.07187947e-05,258
5,45,1.05607462e-04,3.82076396e-05,3.51791605e-05,2464
5,46,7.41665281e-05,5.42584203e-05,3.84914092e-05,3501
5,47,5.43271199e-05,8.60826767e-05,3.62301143e-05,3082
5,48,2.56735784e-05,1.28631247e-04,3.74845185e-05,2807
5,49,9.88592292e-05,1.13414762e-05,3.62829378e-05,250
5,50,1.10805195e-04,3.49130496e-05,3.92293223e-05,1565
5,51,9.20564562e-05,5.31222358e-05,3.92246766e-05,1683
5,52,4.15663708e-05,1.33039357e-04,4.17908013e-05,4155
