HOLOGRAM NUMBER,OBJECT NUMBER,X POSITION (m),Y POSITION (m),Z POSITION (m),NUMBER OF VOXEL
1,45,8.49324169e-06,6.63914907e-05,3.60527811e-05,101
1,46,2.86429058e-05,2.13564999e-05,3.71430069e-05,573
1,47,1.15441682e-04,4.27502309e-05,4.06960316e-05,2137
1,48,1.36777555e-04,1.13026254e-04,4.03918821e-05,692
1,49,1.11074905e-05,3.08405070e-05,4.09845852e-05,1320
1,50,1.76754402e-05,7.09321612e-05,4.10031280e-05,740
1,51,4.41935445e-05,1.04931700e-04,4.08575434e-05,723
1,52,1.13147638e-04,2.45337233e-05,4.19127573e-05,917
1,53,4.58440300e-05,1.24710234e-04,4.45159894e-05,2428
1,54,3.35354925e-05,9.03135806e-05,4.35836373e-05,1025
1,55,5.00253373e-05,9.03581313e-05,4.31694425e-05,939
1,56,1.13469265e-04,1.29348191e-04,4.41060947e-05,1004
1,57,9.19398444e-05,1.18112664e-04,4.50007974e-05,430
1,58,5.38861168e-05,1.13889100e-05,4.66176207e-05,358
1,59,7.38907256e-05,5.54065082e-05,4.61931995e-05,21
1,60,7.72636995e-05,1.24398706e-04,4.74363405e-05,433
1,61,9.18250662e-05,1.15856237e-05,4.86552526e-05,552
1,62,7.93573199e-05,1.24314916e-04,4.73340624e-05,261
1,63,1.49516254e-05,3.75436503e-05,4.85559976e-05,709
1,64,6.37699995e-05,5.20562498e-05,4.98000954e-05,894
1,65,7.89509068e-05,5.46039155e-05,5.11028811e-05,685
1,66,8.84387555e-05,6.68219946e-05,5.14856984e-05,2142
1,67,5.11233848e-05,2.52278824e-05,5.16912951e-05,1112
1,68,1.18106313e-04,2.80023141e-05,5.22936934e-05,706
1,69,1.39827371e-05,5.09704114e-05,5.22007795e-05,360
1,70,6.99137890e-05,6.23485539e-05,5.24295392e-05,892
1,71,5.32885169e-05,9.86107407e-05,5.18720080e-05,504
1,72,1.45272807e-05,9.99659751e-05,5.26955810e-05,887
1,73,3.98046868e-05,3.27723174e-05,5.26594304e-05,880
1,74,6.70248191e-05,8.92957542e-05,5.26954900e-05,607
1,75,5.29742319e-05,1.02158687e-04,5.26047843e-05,907
1,76,9.81296398e-05,6.21035724e-05,5.27272787e-05,24
1,77,7.85963421e-05,5.52771380e-05,5.56351733e-05,37
2,1,2.57380179e-05,2.70490764e-05,1.44238172e-07,132
2,2,2.20888396e-05,8.55056278e-05,0.00000000e+00,57
2,3,8.34335369e-05,9.01216408e-05,1.75197727e-07,122
2,4,1.22065474e-04,9.15197597e-05,2.81725352e-06,1589
2,5,1.01384634e-04,1.10739151e-04,6.44263082e-07,778
2,6,9.30029055e-05,1.11984511e-04,1.29520981e-06,731
2,7,1.91927156e-05,1.14743525e-04,6.05053287e-07,318
2,8,8.38365522e-05,6.23548622e-05,2.27476517e-06,336
2,9,1.38018222e-04,3.53799842e-05,5.63653066e-06,69
2,10,4.93794978e-05,1.42168574e-05,7.24460460e-06,1366
2,11,9.96069721e-05,4.60815281e-05,7.44644058e-06,1688
2,12,1.04663493e-04,4.61592899e-05,6.18050808e-06,31
2,13,1.39459939e-04,3.50962691e-05,6.24701397e-06,16
2,14,7.92006103e-05,4.49945946e-05,7.84712574e-06,551
2,15,1.06335421e-04,1.07060398e-04,7.85568227e-06,624
2,16,1.21028133e-04,7.64722936e-05,1.02658878e-05,1023
2,17,1.35648015e-05,2.49766508e-05,1.07811056e-05,633
2,18,8.20102869e-05,6.74113107e-05,1.78716164e-05,5022
2,19,8.40426437e-05,6.62226958e-05,1.25016322e-05,40
2,20,1.20150635e-05,3.93225855e-05,1.48574827e-05,692
2,21,1.00259873e-04,1.20987970e-04,1.48410063e-05,547
2,22,1.31253953e-04,5.70044831e-05,1.69969298e-05,1970
2,23,2.84152084e-05,1.03885031e-04,1.61212029e-05,75
2,24,7.27564566e-06,7.10586755e-05,1.76008543e-05,538
2,25,7.53933637e-05,1.23931022e-04,2.15704349e-05,1231
2,26,1.27912237e-04,2.66646894e-05,2.12911582e-05,866
2,27,1.39874144e-04,1.66801874e-05,2.20609691e-05,90
2,28,1.05454041e-04,3.84495579e-05,2.50789981e-05,1385
2,29,8.40648136e-05,6.81847669e-05,2.31170052e-05,26
2,30,5.42442140e-05,8.59907304e-05,2.62368249e-05,1233
2,31,2.56261483e-05,1.28607935e-04,2.73890910e-05,1429
2,32,8.50251527e-05,6.68547946e-05,2.70114506e-05,326
2,33,9.86423911e-05,1.12773314e-05,2.69714437e-05,352
2,34,9.36037395e-05,5.33381390e-05,2.97529132e-05,1174
2,35,1.11961948e-04,3.57953832e-05,2.94971287e-05,748
2,36,1.08281245e-04,2.25899294e-05,3.13473392e-05,1175
2,37,5.72809367e-05,8.67369818e-05,3.04319728e-05,572
2,38,4.13600574e-05,1.33021356e-04,3.18482162e-05,2050
2,39,7.61535703e-05,5.54279613e-05,3.43066386e-05,3267
2,40,6.53964598e-05,1.35149210e-04,3.25006440e-05,912
2,41,5.25031719e-05,2.84881553e-05,3.26097033e-05,526
2,42,8.86499911e-05,1.13379647e-05,3.24741268e-05,234
2,43,1.40858792e-05,5.31132318e-05,3.54985859e-05,1612
2,44,5.07474615e-05,6.35545657e-05,3.33983589e-05,386
2,45,3.93406153e-05,3.32357877e-06,3.31795563e-05,87
2,46,1.87992318e-05,5.69022814e-05,3.45212902e-05,781
2,47,7.06807405e-05,5.37355554e-05,3.61871353e-05,1273
2,48,3.93756272e-05,2.28788076e-06,3.54047115e-05,11
2,49,2.86750710e-05,2.13830244e-05,3.71887545e-05,564
2,50,1.15829018e-04,4.23951096e-05,4.04106759e-05,2079
2,51,1.37103591e-04,1.13393631e-04,4.07912303e-05,914
2,52,1.17038617e-05,3.08571070e-05,4.04961320e-05,945
2,53,7.11587054e-05,5.43895294e-05,3.94790222e-05,29
2,54,4.41886878e-05,1.04912564e-04,4.08915912e-05,778
2,55,1.75566365e-05,7.09898741e-05,4.11434921e-05,779
2,56,1.13173737e-04,2.45116535e-05,4.20211181e-05,926
2,57,3.35982877e-05,9.03878754e-05,4.37181334e-05,1094
2,58,5.01010763e-05,9.04646076e-05,4.33092864e-05,1088
2,59,4.56605048e-05,1.24617727e-04,4.48084938e-05,2377
2,60,1.12930626e-04,1.29754771e-04,4.38233037e-05,763
2,61,9.19844097e-05,1.18166987e-04,4.49412182e-05,869
2,62,5.39614957e-05,1.14824979e-05,4.61714335e-05,510
2,63,7.87464669e-05,1.24613332e-04,4.69268380e-05,488
2,64,9.18570222e-05,1.15618004e-05,4.85451092e-05,719
2,65,7.39299649e-05,5.54592370e-05,4.62913304e-05,12
2,66,7.69269172e-05,1.24182377e-04,4.76193782e-05,249
2,67,1.40116426e-05,3.74543233e-05,4.86335448e-05,797
2,68,6.42632658e-05,5.12609549e-05,4.95476670e-05,934
2,69,8.87070346e-05,6.64757026e-05,5.11977232e-05,2135
2,70,5.14889398e-05,2.50113389e-05,5.16315195e-05,1348
2,71,1.39841595e-05,5.07301593e-05,5.15843458e-05,421
2,72,7.96333261e-05,5.51668163e-05,5.14009625e-05,362
2,73,5.26973417e-05,9.93874783e-05,5.20456306e-05,693
2,74,1.17949814e-04,2.77908839e-05,5.21549118e-05,591
2,75,7.00037926e-05,6.23155211e-05,5.23225026e-05,867
2,76,4.00475546e-05,3.22870692e-05,5.27306511e-05,955
2,77,1.43566895e-05,1.00223202e-04,5.27440861e-05,1171
2,78,6.70955924e-05,8.90545998e-05,5.28213350e-05,530
2,79,5.32291524e-05,1.02355814e-04,5.26565709e-05,804
2,80,7.70268744e-05,7.13719783e-05,5.32494450e-05,36
2,81,5.38441018e-05,1.00573066e-04,5.89525225e-05,39
3,1,2.57623469e-05,2.70397668e-05,8.12573120e-08,75
3,2,8.45696341e-05,6.37798003e-05,5.75640229e-07,317
3,3,2.19705635e-05,8.55004182e-05,1.50203746e-07,118
3,4,8.34589518e-05,9.01527092e-05,1.51402716e-07,111
3,5,1.22279016e-04,9.16013087e-05,3.39664393e-06,1964
3,6,1.01371166e-04,1.10744593e-04,5.99719954e-07,686
3,7,9.31493414e-05,1.11863214e-04,1.22724043e-06,717
3,8,1.91704967e-05,1.14781258e-04,7.89526723e-07,380
3,9,1.37973882e-04,3.54791737e-05,5.47580839e-06,98
3,10,4.96913963e-05,1.46836828e-05,7.65076857e-06,1496
3,11,1.00226476e-04,4.59869225e-05,7.48090997e-06,1525
3,12,1.39383468e-04,3.51316412e-05,6.24859513e-06,10
3,13,7.96290333e-05,4.45536716e-05,7.83293945e-06,716
3,14,1.04821200e-04,4.61374948e-05,6.42845225e-06,20
3,15,1.06456660e-04,1.07046777e-04,7.96399763e-06,590
3,16,1.37379602e-05,2.49832010e-05,1.07519254e-05,798
3,17,1.21166289e-04,7.59221439e-05,1.02932981e-05,913
3,18,8.20732384e-05,6.74915937e-05,1.80591578e-05,4802
3,19,1.18758762e-05,3.93236478e-05,1.45517934e-05,549
3,20,1.00496778e-04,1.21080135e-04,1.48836989e-05,406
3,21,1.31386303e-04,5.69821641e-05,1.71676802e-05,1896
3,22,8.36711479e-05,6.66845590e-05,1.54103855e-05,51
3,23,7.49231367e-06,7.14647904e-05,1.73799126e-05,910
3,24,2.85925416e-05,1.04079067e-04,1.60644922e-05,90
3,25,7.49760147e-05,1.24370054e-04,2.08621532e-05,1446
3,26,1.27764375e-04,2.72701564e-05,2.12470823e-05,634
3,27,1.39035008e-04,1.66315622e-05,2.23987718e-05,67
3,28,7.42949196e-05,5.51394842e-05,2.26287757e-05,12
3,29,1.05462546e-04,3.82501094e-05,2.50559533e-05,1376
3,30,5.43189053e-05,8.60594373e-05,2.60715206e-05,1063
3,31,2.56032163e-05,1.28717817e-04,2.72836169e-05,1266
3,32,9.87047242e-05,1.12367243e-05,2.65147301e-05,383
3,33,7.35011563e-05,5.47262680e-05,2.67047672e-05,327
3,34,8.51230579e-05,6.70030495e-05,2.70019373e-05,206
3,35,1.11618836e-04,3.55574703e-05,2.90074549e-05,735
3,36,9.31271788e-05,5.33236525e-05,2.96198086e-05,1049
3,37,7.58317838e-05,5.52050478e-05,3.43568572e-05,3940
3,38,5.72604986e-05,8.67758208e-05,3.05317881e-05,614
3,39,4.14454844e-05,1.32994071e-04,3.17152699e-05,2218
3,40,1.08463770e-04,2.27945329e-05,3.12254633e-05,924
3,41,5.26112417e-05,2.85197402e-05,3.24165048e-05,452
3,42,6.52004819e-05,1.34833914e-04,3.28354836e-05,847
3,43,8.87116621e-05,1.12692896e-05,3.24465873e-05,100
3,44,1.89246857e-05,5.67988827e-05,3.44867731e-05,952
3,45,5.08177836e-05,6.36613113e-05,3.37369638e-05,415
3,46,1.40285611e-05,5.33004495e-05,3.56376513e-05,957
3,47,7.07751315e-05,5.35855797e-05,3.61411112e-05,1170
3,48,7.93600793e-06,6.33362215e-05,3.58061588e-05,149
3,49,2.88885731e-05,2.14042357e-05,3.71861970e-05,541
3,50,7.77523837e-06,6.45811306e-05,3.75225572e-05,22
3,51,1.15896226e-04,4.24291684e-05,3.98234952e-05,1139
3,52,1.21745470e-05,3.05800822e-05,4.04934290e-05,1082
3,53,4.41777593e-05,1.04801387e-04,4.09177883e-05,888
3,54,1.75986661e-05,7.12092296e-05,4.13594971e-05,889
3,55,1.13088761e-04,2.44919502e-05,4.20305951e-05,908
3,56,9.12864707e-05,6.86680651e-05,4.06342042e-05,30
3,57,1.37614959e-04,1.13300026e-04,4.11651963e-05,12
3,58,3.35324476e-05,9.03257969e-05,4.37285998e-05,864
3,59,5.04259879e-05,9.06911300e-05,4.29299798e-05,695
3,60,9.18118894e-05,1.18279349e-04,4.46732665e-05,970
3,61,1.12301925e-04,1.30297980e-04,4.37473864e-05,645
3,62,4.52394743e-05,1.24741986e-04,4.54372494e-05,2439
3,63,5.39265238e-05,1.16087249e-05,4.59249823e-05,799
3,64,9.01741005e-05,6.76312775e-05,4.57439055e-05,353
3,65,7.69212857e-05,1.24321668e-04,4.69379047e-05,968
3,66,9.20861639e-05,1.14511031e-05,4.91232458e-05,689
3,67,1.35381215e-05,3.75876443e-05,4.84915727e-05,866
3,68,6.46234694e-05,5.08042067e-05,4.94444030e-05,936
3,69,8.91431337e-05,6.65198313e-05,5.12174156e-05,2091
3,70,5.19088208e-05,2.47020307e-05,5.14583153e-05,1197
3,71,1.40729044e-05,5.07723416e-05,5.15604952e-05,568
3,72,7.00044911e-05,6.22395673e-05,5.22739756e-05,894
3,73,5.22958399e-05,9.99776166e-05,5.21038091e-05,844
3,74,8.03245712e-05,5.60552471e-05,5.27348857e-05,792
3,75,1.17762822e-04,2.75041730e-05,5.24637326e-05,616
3,76,3.99596356e-05,3.20248801e-05,5.25666183e-05,903
3,77,6.71092057e-05,8.87786082e-05,5.27684606e-05,543
3,78,1.40726115e-05,1.00396581e-04,5.26449185e-05,1092
3,79,5.39714201e-05,1.02468999e-04,5.27447119e-05,802
3,80,4.03149534e-06,8.49123098e-05,5.31989790e-05,25
4,1,2.57512529e-05,2.69225529e-05,4.41790782e-08,63
4,2,8.40316497e-05,6.32061201e-05,1.38901029e-07,21
4,3,8.39705826e-05,6.45365144e-05,4.99440659e-07,57
4,4,8.45560426e-05,6.52198287e-05,1.61999395e-07,24
4,5,8.52313897e-05,6.55789045e-05,4.82838630e-07,38
4,6,8.57590785e-05,6.58755089e-05,1.98673817e-07,10
4,7,2.20883448e-05,8.54254104e-05,8.70096599e-08,80
4,8,8.34624152e-05,9.00844025e-05,2.22045756e-07,196
4,9,1.01334874e-04,1.10792913e-04,5.83560450e-07,589
4,10,9.32049661e-05,1.11795496e-04,1.20894197e-06,725
4,11,1.91775580e-05,1.14601506e-04,4.10026928e-07,243
4,12,1.22458470e-04,9.16298522e-05,3.73993612e-06,1694
4,13,8.54833415e-05,6.68627181e-05,2.69729435e-06,33
4,14,8.63160312e-05,6.57013879e-05,4.41559087e-06,139
4,15,1.00721656e-04,4.63019751e-05,7.25538348e-06,1602
4,16,5.00616479e-05,1.53791116e-05,7.83352152e-06,1062
4,17,8.01208080e-05,4.41538286e-05,7.47183549e-06,603
4,18,1.04925341e-04,4.61657619e-05,6.42690384e-06,20
4,19,1.06482017e-04,1.06887346e-04,7.92594801e-06,651
4,20,7.17007497e-05,4.56048438e-05,8.19143042e-06,24
4,21,1.21255711e-04,7.55856890e-05,1.02340937e-05,995
4,22,1.38192236e-05,2.48958058e-05,1.07140540e-05,596
4,23,8.44944661e-05,6.66132037e-05,1.25355455e-05,28
4,24,8.21208159e-05,6.74342955e-05,1.81115429e-05,4543
4,25,1.19784490e-05,3.90600107e-05,1.45996919e-05,693
4,26,1.00416939e-04,1.21005105e-04,1.48870704e-05,449
4,27,1.31350636e-04,5.67428106e-05,1.74557936e-05,1635
4,28,8.37835614e-05,6.67674394e-05,1.54764184e-05,64
4,29,8.00339149e-06,7.21572433e-05,1.71041884e-05,481
4,30,2.86387203e-05,1.04160354e-04,1.59263127e-05,201
4,31,7.45972502e-05,1.24752085e-04,2.02594274e-05,1173
4,32,1.27808860e-04,2.79905271e-05,2.09491645e-05,949
4,33,7.37711380e-05,5.50062323e-05,2.57437987e-05,807
4,34,1.38490650e-04,1.66627324e-05,2.29721300e-05,21
4,35,1.05521853e-04,3.82472535e-05,2.49849436e-05,1369
4,36,5.44227842e-05,8.62524976e-05,2.61487385e-05,785
4,37,9.87397361e-05,1.12120924e-05,2.66896132e-05,483
4,38,2.56764451e-05,1.28688320e-04,2.75367292e-05,1247
4,39,8.52424928e-05,6.71003436e-05,2.67078103e-05,19
4,40,1.11147267e-04,3.53924916e-05,2.91729029e-05,912
4,41,9.25278873e-05,5.32514750e-05,2.94127003e-05,1015
4,42,7.56520385e-05,5.50374243e-05,3.40359038e-05,2708
4,43,4.15016693e-05,1.33077570e-04,3.18353050e-05,2277
4,44,1.08525914e-04,2.28315257e-05,3.13131204e-05,1246
4,45,5.71601813e-05,8.69477299e-05,3.04374098e-05,497
4,46,8.86658527e-05,1.12117277e-05,3.27118396e-05,318
4,47,5.26904441e-05,2.86654686e-05,3.24774846e-05,341
4,48,6.48741552e-05,1.34478163e-04,3.33168682e-05,1121
4,49,1.90700448e-05,5.67435673e-05,3.43213287e-05,983
4,50,5.08918674e-05,6.36939440e-05,3.36654302e-05,491
4,51,1.38374935e-05,5.34069441e-05,3.57648169e-05,833
4,52,7.08072475e-05,5.35356776e-05,3.61307284e-05,1129
4,53,8.17643831e-06,6.36707555e-05,3.63246218e-05,58
4,54,2.87834373e-05,2.14272914e-05,3.71077731e-05,327
4,55,1.29642376e-05,3.06035872e-05,4.01756915e-05,1121
4,56,1.15811112e-04,4.20090291e-05,3.98766242e-05,1101
4,57,1.76473914e-05,7.12285982e-05,4.12187110e-05,912
4,58,4.41809570e-05,1.04781779e-04,4.09090899e-05,911
4,59,1.36556380e-04,1.13889604e-04,3.99930395e-05,65
4,60,1.13099391e-04,2.46487161e-05,4.18893505e-05,952
4,61,8.95102203e-05,6.91620735e-05,4.27224986e-05,50
4,62,1.11844318e-04,1.30612403e-04,4.31288645e-05,849
4,63,5.06708093e-05,9.08843285e-05,4.26568004e-05,317
4,64,3.34254510e-05,9.01537423e-05,4.37824056e-05,768
4,65,9.16951831e-05,1.18353950e-04,4.45265287e-05,1178
4,66,4.52438726e-05,1.24769009e-04,4.58209397e-05,2065
4,67,5.40483670e-05,1.14906807e-05,4.63697725e-05,904
4,68,7.63492426e-05,1.24236409e-04,4.67253485e-05,1061
4,69,9.21738829e-05,1.14006971e-05,4.94333690e-05,812
4,70,1.25005190e-05,3.75519157e-05,4.86071040e-05,588
4,71,6.48441564e-05,5.03518968e-05,4.93085790e-05,870
4,72,8.93369797e-05,6.69309811e-05,5.08762823e-05,2072
4,73,5.20115900e-05,2.46554628e-05,5.13887280e-05,1071
4,74,1.40726861e-05,5.07781078e-05,5.16204855e-05,640
4,75,6.99779193e-05,6.22650332e-05,5.21155453e-05,843
4,76,8.06219032e-05,5.64769725e-05,5.26644981e-05,684
4,77,1.39545955e-05,1.00701967e-04,5.23836243e-05,894
4,78,5.17440567e-05,1.00885998e-04,5.21764887e-05,489
4,79,1.17639291e-04,2.77602594e-05,5.22511218e-05,337
4,80,3.99830533e-05,3.12482189e-05,5.26534895e-05,768
4,81,6.71735252e-05,8.84671172e-05,5.27122065e-05,418
4,82,5.44903123e-05,1.02658705e-04,5.27687735e-05,743
4,83,4.04739058e-06,8.51859440e-05,5.31318437e-05,125
4,84,1.65004876e-05,9.97105453e-05,5.33750353e-05,12
5,1,2.57725515e-05,2.69892025e-05,7.55062644e-08,75
5,2,8.53018500e-05,6.58966528e-05,1.06656080e-06,493
5,3,2.24780906e-05,8.53283345e-05,9.19244698e-08,21
5,4,8.33640661e-05,9.01283856e-05,1.57761690e-07,129
5,5,1.01267338e-04,1.10853631e-04,4.92481149e-07,399
5,6,9.30563765e-05,1.11955735e-04,1.01630917e-06,583
5,7,1.91660765e-05,1.14527385e-04,4.20887858e-07,283
5,8,1.22582875e-04,9.17882280e-05,3.95482039e-06,1627
5,9,8.64048925e-05,6.59461148e-05,5.41222016e-06,202
5,10,1.01172234e-04,4.61293930e-05,6.93157790e-06,1586
5,11,1.38862524e-04,3.52929710e-05,6.22819607e-06,132
5,12,8.08528057e-05,4.38178467e-05,7.28402347e-06,814
5,13,1.05057414e-04,4.60385636e-05,6.62519551e-06,48
5,14,8.11700229e-05,6.42306040e-05,8.62873640e-06,901
5,15,5.02631847e-05,1.55569396e-05,8.23941718e-06,1493
5,16,1.06418731e-04,1.06886488e-04,8.07489869e-06,700
5,17,7.16039431e-05,4.57031674e-05,8.41619567e-06,13
5,18,1.35594846e-05,2.47865064e-05,1.08143850e-05,618
5,19,1.21342229e-04,7.50938780e-05,1.02616377e-05,835
5,20,8.46132825e-05,6.68014982e-05,1.24463222e-05,91
5,21,8.23474184e-05,6.72545502e-05,1.78035352e-05,4873
5,22,1.19485730e-05,3.90838904e-05,1.48209620e-05,698
5,23,1.00463214e-04,1.20854078e-04,1.47058581e-05,427
5,24,1.31017543e-04,5.66818671e-05,1.76783087e-05,1767
5,25,2.85714195e-05,1.04196457e-04,1.59740321e-05,295
5,26,8.20098830e-06,7.25110731e-05,1.76176090e-05,654
5,27,7.42450284e-05,1.25072329e-04,1.96238416e-05,745
5,28,1.27728767e-04,2.86346785e-05,2.02919127e-05,718
5,29,8.41779911e-05,6.83346952e-05,2.27400797e-05,73
5,30,1.05555293e-04,3.82502330e-05,2.51176243e-05,1315
5,31,7.35878784e-05,5.46438459e-05,2.61404239e-05,517
5,32,5.42615235e-05,8.60471919e-05,2.62618105e-05,1160
5,33,9.88038373e-05,1.13831138e-05,2.62284302e-05,389
5,34,8.51883015e-05,6.71599992e-05,2.58843538e-05,134
5,35,2.56629392e-05,1.28634827e-04,2.74545073e-05,1402
5,36,1.10809560e-04,3.49561378e-05,2.92405039e-05,1088
5,37,9.20432794e-05,5.31358710e-05,2.93004268e-05,942
5,38,1.08553999e-04,2.27604669e-05,3.12186094e-05,1377
5,39,5.72623940e-05,8.70422664e-05,3.04268451e-05,573
5,40,4.15126924e-05,1.33053749e-04,3.18157799e-05,2044
5,41,7.45768339e-05,5.40398323e-05,3.03850939e-05,671
5,42,8.88151480e-05,1.13002170e-05,3.24740176e-05,355
5,43,5.27092307e-05,2.86228642e-05,3.25489636e-05,343
5,44,1.91880972e-05,5.66559938e-05,3.42741514e-05,938
5,45,5.09766942e-05,6.38080746e-05,3.37561032e-05,592
5,46,6.46926783e-05,1.34231712e-04,3.38741265e-05,913
5,47,7.09176165e-05,5.34073952e-05,3.59976584e-05,1063
5,48,1.40926468e-05,5.33911261e-05,3.57484096e-05,569
5,49,7.61790070e-05,5.51295998e-05,3.65273409e-05,1077
5,50,2.87539478e-05,2.14113643e-05,3.69844856e-05,416
5,51,1.15894873e-04,4.17216543e-05,3.95212737e-05,2074
5,52,1.36462204e-05,3.02707704e-05,3.99107084e-05,1094
5,53,4.42047785e-05,1.04688566e-04,4.08853666e-05,1015
5,54,1.77193779e-05,7.11585526e-05,4.11421133e-05,735
5,55,1.37274284e-04,1.14131879e-04,4.12933114e-05,734
5,56,1.13138318e-04,2.47097469e-05,4.16594849e-05,907
5,57,1.11286368e-04,1.31025590e-04,4.26451697e-05,707
5,58,9.16137287e-05,6.68478315e-05,4.13852722e-05,81
5,59,3.34199794e-05,9.01344101e-05,4.36320224e-05,859
5,60,8.89800649e-05,6.77092467e-05,5.10546088e-05,4068
5,61,5.02278926e-05,9.06085334e-05,4.30252003e-05,951
5,62,9.17326470e-05,1.18361044e-04,4.44062753e-05,1247
5,63,4.49052895e-05,1.24841157e-04,4.63647630e-05,2466
5,64,5.40339097e-05,1.14056766e-05,4.65130361e-05,265
5,65,7.72241110e-05,1.24343482e-04,4.69970546e-05,298
5,66,9.21598403e-05,1.14698314e-05,4.93066509e-05,1205
5,67,1.15859448e-05,3.77301549e-05,4.85755918e-05,695
5,68,6.46199624e-05,5.06372089e-05,4.94213527e-05,882
5,69,5.18615743e-05,2.48313117e-05,5.14254425e-05,1103
5,70,1.38832165e-05,5.05661483e-05,5.16447944e-05,360
5,71,6.99388693e-05,6.22309308e-05,5.19367350e-05,863
5,72,4.01038888e-05,3.05807152e-05,5.23196504e-05,953
5,73,1.16815107e-04,2.67623818e-05,5.26771182e-05,832
5,74,1.40588154e-05,1.00941790e-04,5.24564166e-05,789
5,75,8.09251942e-05,5.74435435e-05,5.27960583e-05,308
5,76,4.24561904e-06,8.51898803e-05,5.30296420e-05,236
5,77,6.71483649e-05,8.83334578e-05,5.26534350e-05,469
5,78,5.07859186e-05,1.01582504e-04,5.25848263e-05,435
5,79,5.48095450e-05,1.02859172e-04,5.28831588e-05,745
5,80,1.70248823e-05,9.95873270e-05,5.25462456e-05,11
6,1,9.14877382e-05,3.53184259e-06,1.28137803e-08,33
6,2,2.57845677e-05,2.67877003e-05,0.00000000e+00,45
6,3,8.52534649e-05,6.76909185e-05,5.77673063e-06,1929
6,4,2.21339906e-05,8.54161772e-05,1.80977381e-07,103
6,5,8.34221937e-05,9.01068852e-05,5.56901014e-08,55
6,6,1.01073456e-04,1.10808789e-04,4.52288674e-07,273
6,7,9.30603710e-05,1.11845278e-04,1.10887004e-06,663
6,8,1.91381496e-05,1.14559880e-04,4.56872897e-07,292
6,9,1.22728816e-04,9.18653823e-05,4.32285970e-06,1997
6,10,8.69687210e-05,6.55872573e-05,4.49990694e-06,14
6,11,1.38217074e-04,3.53534742e-05,5.79549578e-06,37
6,12,8.15086241e-05,4.33649875e-05,7.06454648e-06,890
6,13,1.01853460e-04,4.63779543e-05,6.75112005e-06,1531
6,14,8.13114384e-05,6.42646555e-05,7.74846649e-06,1070
6,15,5.04336931e-05,1.61746702e-05,8.42169084e-06,1584
